iter	Passed	Remaining
1664	155063	133642
1665	155151	133545
1666	155243	133451
1667	155323	133347
1668	155403	133243
1669	155492	133146
1670	155572	133042
1671	155667	132950
1672	155767	132862
1673	155861	132771
1674	155958	132681
1675	156037	132576
1676	156127	132480
1677	156220	132387
1678	156318	132298
1679	156394	132190
1680	156478	132089
1681	156563	131990
1682	156662	131901
1683	156762	131814
1684	156864	131728
1685	156991	131663
1686	157133	131612
1687	157242	131532
1688	157324	131429
1689	157464	131376
1690	157592	131311
1691	157686	131219
1692	157835	131172
1693	157944	131092
1694	158043	131003
1695	158170	130938
1696	158296	130872
1697	158413	130798
1698	158523	130718
1699	158699	130694
1700	158811	130615
1701	158924	130538
1702	159090	130504
1703	159205	130428
1704	159321	130354
1705	159447	130286
1706	159572	130219
1707	159715	130166
1708	159834	130093
1709	159967	130032
1710	160091	129963
1711	160211	129891
1712	160285	129782
1713	160416	129718
1714	160502	129618
1715	160598	129527
1716	160714	129451
1717	160831	129376
1718	160919	129278
1719	161031	129200
1720	161135	129114
1721	161229	129021
1722	161334	128936
1723	161432	128846
1724	161546	128769
1725	161652	128684
1726	161768	128609
1727	161889	128537
1728	161980	128441
1729	162075	128349
1730	162178	128262
1731	162257	128157
1732	162384	128089
1733	162486	128002
1734	162618	127938
1735	162736	127864
1736	162837	127776
1737	162956	127702
1738	163072	127626
1739	163224	127577
1740	163354	127512
1741	163465	127432
1742	163609	127376
1743	163720	127296
1744	163831	127216
1745	164010	127188
1746	164116	127103
1747	164222	127018
1748	164345	126947
1749	164469	126876
1750	164583	126797
1751	164691	126714
1752	164794	126627
1753	164919	126557
1754	165085	126518
1755	165219	126454
1756	165324	126369
1757	165437	126289
1758	165553	126212
1759	165659	126127
1760	165771	126046
1761	165902	125980
1762	166022	125905
1763	166150	125837
1764	166263	125757
1765	166365	125668
1766	166466	125579
1767	166572	125494
1768	166682	125412
1769	166777	125318
1770	166884	125234
1771	166979	125140
1772	167087	125056
1773	167209	124983
1774	167352	124925
1775	167475	124852
1776	167597	124778
1777	167713	124700
1778	167850	124638
1779	167961	124555
1780	168077	124477
1781	168226	124423
1782	168359	124357
1783	168467	124272
1784	168567	124182
1785	168694	124112
1786	168844	124058
1787	168960	123979
1788	169078	123902
1789	169156	123795
1790	169249	123700
1791	169378	123631
1792	169481	123543
1793	169579	123450
1794	169686	123365
1795	169776	123267
1796	169874	123175
1797	169982	123091
1798	170087	123003
1799	170164	122896
1800	170274	122813
1801	170368	122718
1802	170462	122623
1803	170532	122511
1804	170611	122405
1805	170681	122293
1806	170766	122192
1807	170886	122115
1808	170998	122034
1809	171107	121949
1810	171194	121849
1811	171296	121760
1812	171380	121658
1813	171467	121558
1814	171561	121463
1815	171660	121372
1816	171766	121286
1817	171859	121190
1818	171963	121102
1819	172083	121025
1820	172207	120952
1821	172305	120859
1822	172436	120790
1823	172548	120708
1824	172651	120619
1825	172761	120535
1826	172858	120443
1827	172978	120365
1828	173056	120259
1829	173161	120171
1830	173294	120103
1831	173477	120070
1832	173621	120010
1833	173723	119920
1834	173848	119846
1835	173957	119761
1836	174064	119675
1837	174166	119585
1838	174272	119498
1839	174389	119418
1840	174516	119346
1841	174641	119272
1842	174777	119205
1843	174923	119145
1844	175055	119075
1845	175163	118989
1846	175253	118891
1847	175347	118796
1848	175446	118704
1849	175554	118617
1850	175697	118555
1851	175805	118469
1852	175928	118393
1853	176051	118317
1854	176160	118231
1855	176265	118143
1856	176360	118048
1857	176475	117966
1858	176598	117890
1859	176723	117815
1860	176812	117716
1861	176898	117615
1862	177009	117531
1863	177105	117436
1864	177242	117369
1865	177358	117288
1866	177484	117214
1867	177602	117134
1868	177735	117064
1869	177835	116972
1870	177954	116892
1871	178096	116828
1872	178225	116755
1873	178319	116659
1874	178442	116582
1875	178622	116542
1876	178763	116476
1877	178865	116386
1878	178970	116297
1879	179090	116218
1880	179183	116121
1881	179286	116031
1882	179411	115955
1883	179542	115882
1884	179653	115798
1885	179782	115724
1886	179913	115652
1887	180020	115564
1888	180119	115470
1889	180239	115391
1890	180332	115294
1891	180434	115203
1892	180547	115119
1893	180686	115051
1894	180786	114959
1895	180907	114879
1896	181009	114788
1897	181107	114695
1898	181192	114592
1899	181305	114508
1900	181421	114426
1901	181587	114375
1902	181699	114290
1903	181820	114210
1904	181953	114138
1905	182094	114071
1906	182232	114002
1907	182364	113930
1908	182458	113833
1909	182562	113743
1910	182677	113659
1911	182791	113575
1912	182927	113504
1913	183205	113522
1914	183320	113438
1915	183442	113359
1916	183586	113292
1917	183710	113214
1918	183832	113135
1919	183985	113074
1920	184125	113005
1921	184254	112930
1922	184390	112859
1923	184548	112800
1924	184661	112715
1925	184767	112625
1926	184931	112570
1927	185045	112486
1928	185192	112421
1929	185308	112337
1930	185422	112252
1931	185570	112187
1932	185697	112110
1933	185822	112031
1934	185923	111938
1935	186057	111865
1936	186201	111797
1937	186355	111736
1938	186448	111638
1939	186573	111559
1940	186699	111481
1941	186817	111397
1942	186924	111308
1943	187083	111249
1944	187231	111183
1945	187361	111107
1946	187463	111014
1947	187622	110955
1948	187738	110870
1949	187896	110810
1950	188026	110734
1951	188141	110649
1952	188304	110591
1953	188455	110527
1954	188620	110470
1955	188740	110388
1956	188859	110304
1957	188985	110225
1958	189091	110134
1959	189235	110065
1960	189418	110019
1961	189522	109926
1962	189643	109844
1963	189762	109760
1964	189902	109688
1965	190011	109599
1966	190134	109518
1967	190263	109440
1968	190483	109414
1969	190601	109329
1970	190700	109234
1971	190799	109138
1972	190915	109052
1973	191027	108964
1974	191173	108896
1975	191339	108838
1976	191557	108810
1977	191711	108746
1978	191834	108664
1979	191951	108578
1980	192053	108484
1981	192191	108410
1982	192316	108329
1983	192456	108256
1984	192566	108166
1985	192779	108135
1986	192896	108049
1987	192982	107946
1988	193084	107851
1989	193187	107757
1990	193293	107665
1991	193430	107590
1992	193532	107496
1993	193655	107413
1994	193752	107316
1995	193862	107226
1996	193969	107134
1997	194108	107060
1998	194206	106964
1999	194314	106872
2000	194439	106790
2001	194588	106722
2002	194723	106645
2003	194815	106545
2004	194936	106461
2005	195083	106391
2006	195190	106299
2007	195326	106223
2008	195435	106132
2009	195554	106046
2010	195680	105965
2011	195804	105882
2012	195935	105803
2013	196044	105711
2014	196133	105610
2015	196251	105524
2016	196378	105442
2017	196485	105350
2018	196608	105266
2019	196718	105176
2020	196859	105101
2021	196961	105007
2022	197105	104934
2023	197236	104854
2024	197329	104754
2025	197437	104663
2026	197523	104559
2027	197616	104459
2028	197775	104394
2029	197890	104306
2030	197978	104204
2031	198088	104113
2032	198226	104037
2033	198420	103990
2034	198532	103900
2035	198645	103810
2036	198759	103721
2037	198856	103623
2038	199028	103565
2039	199150	103480
2040	199260	103388
2041	199333	103278
2042	199437	103184
2043	199527	103082
2044	199630	102987
2045	199739	102896
2046	199841	102800
2047	200033	102751
2048	200171	102674
2049	200290	102587
2050	200386	102489
2051	200499	102399
2052	200605	102305
2053	200718	102216
2054	200836	102128
2055	200986	102057
2056	201133	101984
2057	201222	101882
2058	201354	101801
2059	201477	101716
2060	201599	101631
2061	201752	101561
2062	201871	101473
2063	201992	101387
2064	202067	101278
2065	202197	101196
2066	202289	101095
2067	202363	100986
2068	202454	100884
2069	202558	100790
2070	202657	100692
2071	202740	100587
2072	202847	100494
2073	202935	100391
2074	203017	100285
2075	203117	100188
2076	203239	100102
2077	203336	100004
2078	203438	99908
2079	203532	99809
2080	203658	99725
2081	203795	99646
2082	203957	99579
2083	204074	99491
2084	204211	99412
2085	204361	99339
2086	204474	99249
2087	204579	99154
2088	204701	99068
2089	204842	98990
2090	204962	98903
2091	205080	98814
2092	205198	98726
2093	205341	98649
2094	205452	98558
2095	205576	98472
2096	205705	98389
2097	205838	98308
2098	205951	98216
2099	206039	98114
2100	206128	98011
2101	206244	97921
2102	206405	97853
2103	206525	97765
2104	206652	97681
2105	206881	97644
2106	206990	97551
2107	207091	97454
2108	207181	97352
2109	207273	97251
2110	207406	97169
2111	207516	97076
2112	207631	96986
2113	207722	96884
2114	207825	96788
2115	207934	96695
2116	208050	96605
2117	208156	96510
2118	208278	96423
2119	208401	96336
2120	208664	96314
2121	208764	96216
2122	208854	96114
2123	208957	96018
2124	209065	95924
2125	209143	95816
2126	209205	95701
2127	209265	95585
2128	209377	95493
2129	209479	95396
2130	209588	95303
2131	209695	95209
2132	209797	95112
2133	209899	95015
2134	209990	94913
2135	210071	94807
2136	210152	94701
2137	210230	94593
2138	210312	94488
2139	210407	94388
2140	210502	94288
2141	210590	94185
2142	210670	94079
2143	210748	93971
2144	210857	93878
2145	210945	93775
2146	211050	93680
2147	211140	93578
2148	211238	93479
2149	211308	93368
2150	211392	93264
2151	211482	93162
2152	211577	93062
2153	211669	92961
2154	211770	92864
2155	211874	92768
2156	211988	92677
2157	212109	92588
2158	212182	92479
2159	212259	92372
2160	212326	92260
2161	212417	92158
2162	212497	92052
2163	212588	91951
2164	212685	91852
2165	212790	91757
2166	212907	91667
2167	212976	91556
2168	213054	91449
2169	213173	91360
2170	213248	91251
2171	213332	91147
2172	213441	91054
2173	213520	90947
2174	213622	90850
2175	213728	90756
2176	213820	90655
2177	213898	90548
2178	213999	90451
2179	214077	90344
2180	214199	90256
2181	214293	90156
2182	214375	90051
2183	214481	89956
2184	214573	89855
2185	214695	89767
2186	214821	89680
2187	214929	89586
2188	215015	89483
2189	215107	89382
2190	215197	89280
2191	215292	89181
2192	215374	89076
2193	215452	88969
2194	215526	88861
2195	215618	88761
2196	215762	88681
2197	215903	88600
2198	215977	88492
2199	216058	88387
2200	216152	88287
2201	216250	88189
2202	216335	88085
2203	216435	87988
2204	216519	87884
2205	216607	87782
2206	216673	87670
2207	216729	87555
2208	216825	87456
2209	216929	87360
2210	217038	87266
2211	217139	87169
2212	217226	87067
2213	217324	86969
2214	217427	86872
2215	217507	86767
2216	217607	86669
2217	217698	86568
2218	217786	86466
2219	217895	86373
2220	217989	86273
2221	218082	86173
2222	218178	86073
2223	218267	85972
2224	218372	85876
2225	218471	85778
2226	218537	85668
2227	218626	85566
2228	218696	85457
2229	218770	85349
2230	218861	85249
2231	218964	85152
2232	219075	85059
2233	219166	84958
2234	219244	84853
2235	219328	84749
2236	219405	84643
2237	219486	84538
2238	219581	84439
2239	219661	84334
2240	219761	84237
2241	219851	84135
2242	219937	84033
2243	220041	83937
2244	220125	83833
2245	220225	83736
2246	220307	83632
2247	220408	83535
2248	220490	83431
2249	220591	83334
2250	220738	83255
2251	220842	83159
2252	220940	83061
2253	221029	82959
2254	221172	82878
2255	221276	82782
2256	221346	82673
2257	221446	82576
2258	221541	82477
2259	221638	82378
2260	221734	82280
2261	221833	82182
2262	221911	82077
2263	222021	81983
2264	222113	81883
2265	222228	81791
2266	222315	81688
2267	222407	81588
2268	222512	81493
2269	222583	81385
2270	222672	81283
2271	222782	81189
2272	222858	81083
2273	222952	80984
2274	223060	80889
2275	223131	80782
2276	223258	80694
2277	223345	80592
2278	223416	80484
2279	223510	80385
2280	223619	80291
2281	223711	80191
2282	223796	80088
2283	223883	79986
2284	223968	79883
2285	224074	79788
2286	224182	79694
2287	224310	79606
2288	224388	79501
2289	224487	79403
2290	224588	79306
2291	224661	79200
2292	224739	79094
2293	224846	79000
2294	224929	78896
2295	225012	78793
2296	225061	78678
2297	225152	78578
2298	225213	78467
2299	225304	78366
2300	225414	78272
2301	225486	78166
2302	225572	78064
2303	225670	77965
2304	225777	77871
2305	225887	77777
2306	226015	77689
2307	226096	77586
2308	226166	77478
2309	226259	77378
2310	226376	77287
2311	226492	77195
2312	226566	77089
2313	226653	76987
2314	226748	76888
2315	226834	76786
2316	226923	76685
2317	227021	76587
2318	227145	76498
2319	227256	76405
2320	227360	76309
2321	227467	76214
2322	227576	76119
2323	227671	76021
2324	227765	75921
2325	227833	75813
2326	227930	75715
2327	228014	75613
2328	228105	75512
2329	228239	75426
2330	228363	75337
2331	228458	75238
2332	228593	75152
2333	228699	75057
2334	228777	74952
2335	228871	74853
2336	229003	74766
2337	229108	74670
2338	229194	74568
2339	229292	74471
2340	229408	74378
2341	229467	74268
2342	229574	74173
2343	229730	74093
2344	229852	74003
2345	229969	73911
2346	230067	73813
2347	230157	73713
2348	230252	73614
2349	230348	73515
2350	230457	73420
2351	230572	73328
2352	230816	73276
2353	230959	73192
2354	231108	73110
2355	231224	73018
2356	231340	72925
2357	231433	72825
2358	231523	72725
2359	231629	72629
2360	231764	72543
2361	231880	72450
2362	231995	72357
2363	232100	72261
2364	232214	72168
2365	232329	72075
2366	232443	71981
2367	232562	71890
2368	232676	71796
2369	232866	71726
2370	232975	71631
2371	233089	71538
2372	233193	71442
2373	233304	71347
2374	233428	71257
2375	233517	71156
2376	233618	71058
2377	233725	70963
2378	233924	70895
2379	234057	70807
2380	234187	70718
2381	234306	70626
2382	234427	70534
2383	234559	70446
2384	234675	70353
2385	234767	70253
2386	234882	70159
2387	234998	70066
2388	235111	69972
2389	235228	69879
2390	235357	69790
2391	235491	69702
2392	235631	69616
2393	235770	69529
2394	235895	69438
2395	236020	69348
2396	236116	69249
2397	236234	69156
2398	236341	69060
2399	236439	68961
2400	236565	68870
2401	236697	68782
2402	236812	68688
2403	236912	68590
2404	237031	68497
2405	237131	68399
2406	237290	68318
2407	237390	68220
2408	237502	68125
2409	237627	68034
2410	237752	67943
2411	237896	67857
2412	238012	67764
2413	238200	67690
2414	238316	67597
2415	238428	67502
2416	238524	67402
2417	238648	67311
2418	238733	67208
2419	238903	67129
2420	239008	67032
2421	239105	66933
2422	239253	66848
2423	239369	66754
2424	239513	66668
2425	239676	66587
2426	239795	66494
2427	239903	66398
2428	239999	66298
2429	240123	66206
2430	240263	66119
2431	240372	66023
2432	240541	65943
2433	240672	65853
2434	240774	65755
2435	240904	65665
2436	241045	65577
2437	241154	65481
2438	241350	65409
2439	241497	65322
2440	241634	65234
2441	241745	65138
2442	241865	65045
2443	242015	64960
2444	242132	64865
2445	242253	64772
2446	242435	64695
2447	242544	64599
2448	242684	64511
2449	242783	64411
2450	242941	64328
2451	243052	64232
2452	243141	64130
2453	243238	64030
2454	243329	63929
2455	243412	63826
2456	243515	63728
2457	243610	63628
2458	243713	63530
2459	243793	63426
2460	243886	63325
2461	243970	63222
2462	244056	63119
2463	244178	63026
2464	244275	62926
2465	244359	62823
2466	244472	62728
2467	244634	62645
2468	244732	62545
2469	244819	62443
2470	244894	62338
2471	244995	62239
2472	245083	62138
2473	245168	62035
2474	245248	61931
2475	245337	61829
2476	245423	61727
2477	245504	61623
2478	245603	61524
2479	245728	61432
2480	245860	61341
2481	245970	61244
2482	246095	61152
2483	246202	61055
2484	246291	60953
2485	246452	60869
2486	246598	60781
2487	246733	60691
2488	246867	60601
2489	247094	60533
2490	247211	60438
2491	247359	60350
2492	247488	60258
2493	247586	60159
2494	247690	60061
2495	247821	59969
2496	247943	59875
2497	248064	59781
2498	248172	59684
2499	248271	59585
2500	248400	59492
2501	248520	59398
2502	248624	59300
2503	248732	59203
2504	248865	59111
2505	248997	59020
2506	249119	58926
2507	249220	58827
2508	249347	58734
2509	249447	58634
2510	249555	58537
2511	249680	58444
2512	249802	58350
2513	249942	58260
2514	250041	58160
2515	250142	58061
2516	250293	57974
2517	250463	57890
2518	250626	57806
2519	250774	57717
2520	250920	57629
2521	251063	57539
2522	251190	57446
2523	251309	57351
2524	251437	57258
2525	251578	57167
2526	251704	57074
2527	251813	56976
2528	251907	56875
2529	252167	56812
2530	252280	56715
2531	252408	56622
2532	252516	56524
2533	252654	56433
2534	252811	56346
2535	252925	56250
2536	253039	56153
2537	253167	56060
2538	253292	55965
2539	253402	55868
2540	253515	55771
2541	253618	55672
2542	253743	55578
2543	253852	55480
2544	253978	55386
2545	254118	55295
2546	254296	55212
2547	254444	55122
2548	254573	55029
2549	254693	54933
2550	254796	54834
2551	254918	54739
2552	255068	54650
2553	255165	54549
2554	255324	54462
2555	255442	54366
2556	255562	54270
2557	255695	54177
2558	255837	54086
2559	255956	53990
2560	256051	53889
2561	256160	53791
2562	256334	53707
2563	256453	53611
2564	256601	53521
2565	256734	53427
2566	256854	53332
2567	256962	53233
2568	257075	53136
2569	257266	53055
2570	257390	52959
2571	257497	52861
2572	257617	52765
2573	257727	52666
2574	257848	52570
2575	257990	52479
2576	258132	52387
2577	258229	52286
2578	258336	52188
2579	258520	52104
2580	258705	52021
2581	258827	51925
2582	258925	51825
2583	259088	51737
2584	259163	51632
2585	259245	51528
2586	259322	51423
2587	259410	51320
2588	259476	51213
2589	259577	51113
2590	259660	51010
2591	259726	50903
2592	259826	50802
2593	259925	50702
2594	260021	50601
2595	260108	50498
2596	260207	50398
2597	260315	50299
2598	260402	50196
2599	260485	50093
2600	260578	49991
2601	260678	49891
2602	260796	49794
2603	260885	49692
2604	260973	49590
2605	261044	49484
2606	261113	49378
2607	261208	49277
2608	261320	49179
2609	261406	49076
2610	261490	48973
2611	261591	48873
2612	261767	48787
2613	261923	48697
2614	262014	48595
2615	262134	48498
2616	262227	48397
2617	262315	48294
2618	262387	48189
2619	262472	48086
2620	262564	47984
2621	262628	47878
2622	262706	47773
2623	262826	47677
2624	262912	47574
2625	263010	47474
2626	263098	47371
2627	263227	47276
2628	263332	47177
2629	263420	47075
2630	263511	46973
2631	263609	46872
2632	263708	46772
2633	263840	46678
2634	264002	46588
2635	264100	46488
2636	264204	46388
2637	264308	46289
2638	264404	46188
2639	264514	46089
2640	264653	45996
2641	264750	45895
2642	264949	45812
2643	265039	45710
2644	265118	45606
2645	265231	45508
2646	265406	45420
2647	265512	45321
2648	265578	45215
2649	265716	45121
2650	265813	45020
2651	265900	44918
2652	266000	44818
2653	266080	44714
2654	266152	44609
2655	266226	44504
2656	266324	44404
2657	266420	44303
2658	266531	44204
2659	266651	44107
2660	266752	44007
2661	266846	43906
2662	266935	43804
2663	267037	43704
2664	267130	43602
2665	267228	43502
2666	267327	43401
2667	267435	43302
2668	267520	43200
2669	267602	43097
2670	267704	42997
2671	267814	42898
2672	267936	42801
2673	268071	42707
2674	268164	42605
2675	268267	42505
2676	268351	42402
2677	268488	42308
2678	268619	42213
2679	268685	42107
2680	268775	42005
2681	268893	41908
2682	268970	41804
2683	269064	41702
2684	269152	41600
2685	269243	41499
2686	269334	41397
2687	269433	41297
2688	269558	41200
2689	269656	41100
2690	269770	41001
2691	269871	40901
2692	269971	40801
2693	270060	40699
2694	270163	40599
2695	270251	40497
2696	270375	40400
2697	270470	40299
2698	270555	40197
2699	270651	40096
2700	270776	40000
2701	270853	39896
2702	270939	39793
2703	271019	39690
2704	271120	39590
2705	271325	39505
2706	271434	39406
2707	271544	39307
2708	271641	39207
2709	271727	39104
2710	271844	39006
2711	271962	38909
2712	272089	38812
2713	272187	38712
2714	272276	38610
2715	272428	38517
2716	272522	38415
2717	272637	38317
2718	272774	38222
2719	272843	38117
2720	272919	38014
2721	272994	37910
2722	273149	37817
2723	273274	37720
2724	273422	37626
2725	273560	37531
2726	273674	37433
2727	273754	37330
2728	273837	37227
2729	273910	37123
2730	274021	37024
2731	274134	36925
2732	274231	36825
2733	274356	36728
2734	274482	36631
2735	274568	36528
2736	274635	36424
2737	274737	36323
2738	274827	36222
2739	274920	36120
2740	275034	36022
2741	275140	35922
2742	275243	35822
2743	275324	35719
2744	275423	35619
2745	275545	35521
2746	275620	35418
2747	275692	35314
2748	275757	35209
2749	275841	35107
2750	275940	35006
2751	276015	34903
2752	276109	34802
2753	276207	34701
2754	276277	34597
2755	276362	34495
2756	276452	34393
2757	276548	34292
2758	276660	34194
2759	276725	34089
2760	276817	33988
2761	276921	33888
2762	277022	33788
2763	277125	33688
2764	277277	33594
2765	277352	33490
2766	277440	33389
2767	277541	33288
2768	277689	33194
2769	277810	33096
2770	277887	32993
2771	277968	32890
2772	278040	32787
2773	278127	32685
2774	278221	32584
2775	278317	32483
2776	278403	32381
2777	278499	32281
2778	278611	32182
2779	278697	32080
2780	278796	31979
2781	278889	31878
2782	278971	31776
2783	279067	31675
2784	279167	31575
2785	279253	31473
2786	279365	31374
2787	279459	31273
2788	279562	31173
2789	279644	31071
2790	279736	30970
2791	279835	30870
2792	279942	30770
2793	280047	30670
2794	280152	30571
2795	280248	30470
2796	280328	30368
2797	280412	30266
2798	280520	30166
2799	280592	30063
2800	280681	29962
2801	280774	29861
2802	280921	29765
2803	280997	29663
2804	281084	29561
2805	281164	29459
2806	281284	29361
2807	281403	29262
2808	281511	29163
2809	281607	29062
2810	281685	28960
2811	281768	28858
2812	281853	28756
2813	281952	28656
2814	282031	28553
2815	282107	28451
2816	282181	28348
2817	282264	28246
2818	282334	28143
2819	282431	28042
2820	282537	27943
2821	282619	27841
2822	282720	27741
2823	282803	27639
2824	282911	27540
2825	283003	27439
2826	283084	27337
2827	283167	27235
2828	283270	27135
2829	283374	27035
2830	283470	26935
2831	283562	26834
2832	283644	26732
2833	283731	26631
2834	283816	26529
2835	283919	26429
2836	284093	26336
2837	284191	26236
2838	284280	26134
2839	284372	26034
2840	284470	25933
2841	284555	25832
2842	284660	25732
2843	284788	25635
2844	284931	25538
2845	285032	25438
2846	285139	25339
2847	285238	25238
2848	285332	25138
2849	285402	25035
2850	285499	24934
2851	285608	24835
2852	285709	24735
2853	285802	24634
2854	285905	24534
2855	286104	24443
2856	286223	24344
2857	286322	24244
2858	286423	24144
2859	286551	24046
2860	286641	23945
2861	286729	23844
2862	286828	23743
2863	286936	23644
2864	287035	23543
2865	287126	23443
2866	287247	23344
2867	287352	23244
2868	287438	23143
2869	287562	23045
2870	287659	22944
2871	287768	22845
2872	287868	22744
2873	287948	22643
2874	288060	22543
2875	288173	22444
2876	288301	22346
2877	288420	22247
2878	288504	22146
2879	288596	22045
2880	288694	21945
2881	288801	21845
2882	288910	21745
2883	289028	21647
2884	289120	21546
2885	289224	21446
2886	289414	21352
2887	289514	21252
2888	289625	21152
2889	289739	21053
2890	289827	20952
2891	289913	20851
2892	289994	20749
2893	290095	20649
2894	290194	20549
2895	290291	20448
2896	290389	20348
2897	290502	20248
2898	290585	20147
2899	290659	20045
2900	290755	19944
2901	290846	19844
2902	290928	19742
2903	291034	19642
2904	291166	19544
2905	291362	19450
2906	291447	19349
2907	291546	19249
2908	291676	19150
2909	291792	19051
2910	291885	18951
2911	292004	18851
2912	292159	18755
2913	292307	18657
2914	292430	18559
2915	292499	18456
2916	292633	18358
2917	292743	18258
2918	292826	18157
2919	292933	18057
2920	293048	17958
2921	293165	17858
2922	293253	17757
2923	293334	17656
2924	293419	17554
2925	293533	17455
2926	293644	17355
2927	293731	17254
2928	293803	17152
2929	293887	17051
2930	293968	16950
2931	294062	16849
2932	294158	16748
2933	294292	16650
2934	294368	16548
2935	294459	16448
2936	294555	16347
2937	294644	16246
2938	294765	16147
2939	294884	16048
2940	294988	15948
2941	295088	15847
2942	295192	15747
2943	295291	15647
2944	295372	15545
2945	295445	15444
2946	295529	15343
2947	295616	15242
2948	295698	15140
2949	295851	15043
2950	295953	14943
2951	296023	14841
2952	296111	14740
2953	296220	14640
2954	296318	14540
2955	296417	14439
2956	296509	14339
2957	296605	14238
2958	296684	14137
2959	296788	14037
2960	296923	13938
2961	297033	13838
2962	297148	13739
2963	297245	13638
2964	297363	13539
2965	297472	13439
2966	297588	13339
2967	297724	13241
2968	297853	13142
2969	297964	13042
2970	298078	12942
2971	298203	12843
2972	298306	12742
2973	298419	12643
2974	298529	12543
2975	298634	12443
2976	298728	12342
2977	298828	12242
2978	298958	12142
2979	299057	12042
2980	299162	11942
2981	299260	11841
2982	299364	11741
2983	299458	11641
2984	299558	11540
2985	299659	11440
2986	299775	11340
2987	299880	11240
2988	299997	11140
2989	300079	11039
2990	300163	10938
2991	300257	10838
2992	300354	10737
2993	300464	10637
2994	300597	10538
2995	300696	10438
2996	300807	10338
2997	300902	10237
2998	300992	10136
2999	301147	10038
3000	301234	9937
3001	301329	9836
3002	301423	9736
3003	301517	9635
3004	301609	9535
3005	301709	9434
3006	301901	9337
3007	302024	9237
3008	302145	9137
3009	302235	9036
3010	302359	8937
3011	302478	8837
3012	302608	8737
3013	302735	8638
3014	302871	8538
3015	303010	8439
3016	303139	8339
3017	303293	8240
3018	303399	8140
3019	303498	8039
3020	303613	7939
3021	303707	7838
3022	303819	7738
3023	303927	7638
3024	304014	7537
3025	304121	7437
3026	304261	7337
3027	304435	7238
3028	304543	7138
3029	304656	7038
3030	304763	6937
3031	304860	6837
3032	304979	6737
3033	305076	6636
3034	305185	6536
3035	305330	6436
3036	305426	6335
3037	305552	6235
3038	305673	6135
3039	305789	6035
3040	305883	5934
3041	306010	5834
3042	306128	5734
3043	306222	5633
3044	306341	5533
3045	306555	5434
3046	306691	5334
3047	306816	5234
3048	306930	5133
3049	307042	5033
3050	307134	4932
3051	307260	4832
3052	307370	4731
3053	307460	4631
3054	307593	4530
3055	307670	4429
3056	307757	4328
3057	307866	4228
3058	307949	4127
3059	308037	4026
3060	308140	3925
3061	308230	3825
3062	308310	3724
3063	308413	3623
3064	308497	3522
3065	308615	3422
3066	308705	3321
3067	308840	3221
3068	308945	3120
3069	309038	3019
3070	309142	2919
3071	309259	2818
3072	309375	2718
3073	309493	2617
3074	309594	2517
3075	309747	2416
3076	309866	2316
3077	309978	2215
3078	310094	2114
3079	310222	2014
3080	310352	1913
3081	310463	1813
3082	310569	1712
3083	310675	1611
3084	310848	1511
3085	310953	1410
3086	311056	1309
3087	311154	1209
3088	311274	1108
3089	311381	1007
3090	311506	907
3091	311636	806
3092	311732	705
3093	311912	604
3094	312019	504
3095	312103	403
3096	312185	302
3097	312243	201
3098	312328	100
3099	312392	0
