iter	Passed	Remaining
1660	142622	123560
1661	142744	123506
1662	142842	123430
1663	142933	123348
1664	143024	123267
1665	143095	123168
1666	143214	123110
1667	143293	123018
1668	143385	122939
1669	143467	122849
1670	143607	122810
1671	143724	122750
1672	143837	122687
1673	143928	122605
1674	144012	122517
1675	144123	122453
1676	144261	122411
1677	144358	122335
1678	144447	122251
1679	144547	122177
1680	144649	122104
1681	144740	122022
1682	144818	121930
1683	144906	121845
1684	145017	121780
1685	145113	121702
1686	145205	121621
1687	145322	121561
1688	145428	121491
1689	145527	121416
1690	145604	121322
1691	145690	121236
1692	145791	121162
1693	145898	121093
1694	145999	121020
1695	146102	120948
1696	146202	120873
1697	146304	120799
1698	146378	120703
1699	146467	120620
1700	146539	120522
1701	146614	120426
1702	146705	120345
1703	146800	120266
1704	146893	120185
1705	146984	120103
1706	147063	120011
1707	147144	119921
1708	147234	119837
1709	147287	119725
1710	147397	119658
1711	147491	119578
1712	147583	119497
1713	147666	119408
1714	147740	119312
1715	147807	119210
1716	147901	119130
1717	148014	119066
1718	148114	118991
1719	148207	118910
1720	148284	118817
1721	148386	118743
1722	148465	118651
1723	148537	118554
1724	148622	118467
1725	148706	118379
1726	148783	118285
1727	148865	118196
1728	148964	118120
1729	149046	118030
1730	149115	117931
1731	149207	117850
1732	149299	117768
1733	149431	117717
1734	149542	117651
1735	149627	117564
1736	149749	117506
1737	149846	117428
1738	149966	117368
1739	150072	117297
1740	150167	117218
1741	150285	117157
1742	150420	117108
1743	150602	117096
1744	150705	117023
1745	150790	116936
1746	150870	116844
1747	150962	116762
1748	151069	116692
1749	151188	116630
1750	151304	116567
1751	151411	116496
1752	151522	116429
1753	151642	116368
1754	151720	116275
1755	151810	116192
1756	151922	116124
1757	152026	116052
1758	152128	115977
1759	152234	115905
1760	152342	115835
1761	152450	115765
1762	152555	115692
1763	152680	115635
1764	152786	115563
1765	152896	115495
1766	153004	115424
1767	153095	115341
1768	153198	115266
1769	153296	115189
1770	153379	115099
1771	153504	115042
1772	153623	114979
1773	153731	114908
1774	153838	114836
1775	153950	114769
1776	154073	114709
1777	154226	114672
1778	154336	114602
1779	154460	114543
1780	154577	114479
1781	154717	114431
1782	154837	114369
1783	154966	114313
1784	155070	114239
1785	155190	114177
1786	155266	114082
1787	155364	114003
1788	155469	113929
1789	155602	113876
1790	155710	113804
1791	155843	113751
1792	155935	113668
1793	156029	113586
1794	156134	113512
1795	156235	113436
1796	156327	113352
1797	156458	113297
1798	156556	113218
1799	156673	113153
1800	156785	113083
1801	156888	113008
1802	156996	112936
1803	157104	112864
1804	157218	112796
1805	157332	112728
1806	157444	112659
1807	157548	112584
1808	157661	112515
1809	157773	112446
1810	157896	112384
1811	157989	112301
1812	158068	112208
1813	158174	112134
1814	158279	112060
1815	158390	111989
1816	158498	111917
1817	158610	111847
1818	158716	111773
1819	158801	111684
1820	158881	111592
1821	158995	111524
1822	159079	111434
1823	159171	111350
1824	159276	111275
1825	159381	111200
1826	159476	111118
1827	159581	111043
1828	159673	110959
1829	159764	110874
1830	159865	110797
1831	160057	110782
1832	160154	110701
1833	160256	110624
1834	160352	110542
1835	160479	110482
1836	160584	110407
1837	160686	110329
1838	160804	110263
1839	160915	110191
1840	161015	110113
1841	161139	110050
1842	161236	109970
1843	161321	109880
1844	161408	109792
1845	161506	109712
1846	161618	109641
1847	161726	109567
1848	161806	109475
1849	161896	109389
1850	162007	109318
1851	162142	109262
1852	162246	109186
1853	162341	109103
1854	162434	109019
1855	162534	108940
1856	162648	108870
1857	162753	108794
1858	162868	108725
1859	162967	108644
1860	163071	108568
1861	163204	108510
1862	163282	108416
1863	163390	108342
1864	163487	108261
1865	163599	108189
1866	163704	108113
1867	163820	108044
1868	163915	107961
1869	164016	107882
1870	164125	107808
1871	164256	107749
1872	164374	107681
1873	164480	107605
1874	164584	107528
1875	164695	107456
1876	164795	107375
1877	164883	107288
1878	164987	107211
1879	165083	107128
1880	165183	107048
1881	165300	106979
1882	165404	106902
1883	165502	106821
1884	165597	106737
1885	165719	106671
1886	165824	106595
1887	165923	106514
1888	166024	106434
1889	166129	106358
1890	166226	106275
1891	166348	106209
1892	166456	106134
1893	166571	106064
1894	166693	105997
1895	166795	105918
1896	166892	105836
1897	166989	105753
1898	167099	105680
1899	167212	105607
1900	167319	105531
1901	167444	105467
1902	167541	105385
1903	167662	105317
1904	167768	105240
1905	167864	105157
1906	167995	105096
1907	168113	105026
1908	168218	104949
1909	168306	104860
1910	168396	104774
1911	168510	104702
1912	168597	104613
1913	168698	104532
1914	168799	104452
1915	168890	104366
1916	168998	104290
1917	169100	104211
1918	169194	104126
1919	169292	104044
1920	169407	103972
1921	169590	103942
1922	169700	103867
1923	169815	103796
1924	169935	103726
1925	170047	103653
1926	170164	103581
1927	170281	103511
1928	170376	103427
1929	170476	103345
1930	170627	103295
1931	170730	103216
1932	170859	103152
1933	170946	103062
1934	171050	102984
1935	171144	102898
1936	171263	102829
1937	171366	102748
1938	171475	102673
1939	171595	102603
1940	171715	102533
1941	171823	102456
1942	171925	102376
1943	172040	102303
1944	172190	102252
1945	172316	102185
1946	172402	102095
1947	172484	102003
1948	172588	101923
1949	172724	101862
1950	172807	101771
1951	172918	101695
1952	173024	101617
1953	173109	101527
1954	173220	101451
1955	173312	101365
1956	173406	101279
1957	173504	101196
1958	173602	101112
1959	173713	101037
1960	173856	100980
1961	173959	100900
1962	174042	100807
1963	174169	100741
1964	174301	100677
1965	174433	100614
1966	174545	100539
1967	174655	100462
1968	174758	100381
1969	174877	100310
1970	174985	100232
1971	175074	100143
1972	175184	100067
1973	175293	99989
1974	175404	99913
1975	175509	99834
1976	175608	99751
1977	175720	99675
1978	175816	99590
1979	175945	99524
1980	176057	99448
1981	176172	99374
1982	176280	99296
1983	176388	99218
1984	176472	99127
1985	176591	99054
1986	176695	98974
1987	176802	98895
1988	176931	98828
1989	177059	98761
1990	177185	98693
1991	177312	98625
1992	177431	98553
1993	177543	98477
1994	177669	98408
1995	177795	98339
1996	178026	98328
1997	178135	98250
1998	178236	98168
1999	178348	98091
2000	178467	98018
2001	178568	97936
2002	178693	97866
2003	178823	97799
2004	178910	97709
2005	179034	97639
2006	179167	97573
2007	179302	97509
2008	179408	97428
2009	179506	97344
2010	179624	97270
2011	179737	97194
2012	179866	97126
2013	179968	97043
2014	180069	96960
2015	180180	96882
2016	180310	96815
2017	180405	96728
2018	180503	96644
2019	180596	96556
2020	180713	96481
2021	180820	96401
2022	180919	96317
2023	181033	96240
2024	181167	96175
2025	181280	96098
2026	181406	96027
2027	181516	95949
2028	181608	95861
2029	181724	95785
2030	181850	95715
2031	181969	95641
2032	182069	95557
2033	182182	95480
2034	182335	95423
2035	182453	95349
2036	182576	95276
2037	182688	95198
2038	182792	95116
2039	182877	95024
2040	182954	94928
2041	183038	94836
2042	183127	94745
2043	183218	94657
2044	183311	94568
2045	183392	94475
2046	183483	94386
2047	183590	94305
2048	183677	94214
2049	183747	94114
2050	183823	94017
2051	183912	93927
2052	184000	93837
2053	184079	93742
2054	184155	93645
2055	184223	93545
2056	184305	93451
2057	184397	93363
2058	184507	93284
2059	184608	93200
2060	184707	93115
2061	184806	93030
2062	184906	92946
2063	185000	92858
2064	185091	92769
2065	185177	92678
2066	185246	92578
2067	185318	92480
2068	185413	92393
2069	185497	92300
2070	185597	92216
2071	185681	92123
2072	185755	92026
2073	185854	91941
2074	185947	91853
2075	186050	91770
2076	186158	91690
2077	186245	91598
2078	186332	91508
2079	186470	91442
2080	186543	91344
2081	186596	91237
2082	186688	91148
2083	186778	91059
2084	186868	90969
2085	186937	90870
2086	187032	90783
2087	187120	90692
2088	187212	90603
2089	187270	90498
2090	187363	90411
2091	187431	90310
2092	187523	90222
2093	187578	90116
2094	187666	90026
2095	187752	89934
2096	187811	89830
2097	187894	89737
2098	187953	89633
2099	188040	89543
2100	188138	89457
2101	188227	89367
2102	188314	89276
2103	188392	89181
2104	188480	89091
2105	188563	88999
2106	188623	88895
2107	188713	88806
2108	188786	88709
2109	188870	88617
2110	188961	88528
2111	189043	88435
2112	189107	88333
2113	189200	88245
2114	189291	88157
2115	189381	88067
2116	189467	87976
2117	189570	87893
2118	189633	87791
2119	189714	87698
2120	189783	87599
2121	189877	87511
2122	189967	87422
2123	190076	87342
2124	190163	87251
2125	190264	87167
2126	190371	87085
2127	190471	87001
2128	190574	86917
2129	190691	86840
2130	190793	86756
2131	190882	86666
2132	190983	86582
2133	191067	86490
2134	191147	86396
2135	191222	86300
2136	191301	86206
2137	191393	86118
2138	191481	86028
2139	191569	85937
2140	191681	85858
2141	191765	85766
2142	191862	85680
2143	191991	85608
2144	192092	85523
2145	192178	85432
2146	192260	85339
2147	192353	85251
2148	192427	85155
2149	192512	85063
2150	192601	84973
2151	192712	84893
2152	192815	84810
2153	192902	84719
2154	193002	84634
2155	193078	84538
2156	193145	84439
2157	193224	84345
2158	193305	84252
2159	193379	84155
2160	193472	84068
2161	193561	83977
2162	193659	83892
2163	193822	83834
2164	193940	83757
2165	194025	83665
2166	194107	83572
2167	194190	83480
2168	194267	83385
2169	194348	83292
2170	194431	83199
2171	194516	83108
2172	194576	83006
2173	194664	82916
2174	194752	82825
2175	194852	82740
2176	194926	82644
2177	195001	82548
2178	195084	82456
2179	195165	82363
2180	195260	82276
2181	195361	82191
2182	195428	82092
2183	195498	81994
2184	195604	81912
2185	195696	81823
2186	195798	81739
2187	195860	81638
2188	195975	81559
2189	196071	81472
2190	196139	81374
2191	196233	81286
2192	196307	81190
2193	196388	81097
2194	196468	81004
2195	196566	80918
2196	196648	80825
2197	196743	80738
2198	196807	80638
2199	196900	80550
2200	196972	80453
2201	197057	80362
2202	197123	80263
2203	197191	80164
2204	197281	80075
2205	197364	79983
2206	197446	79891
2207	197562	79812
2208	197670	79730
2209	197762	79641
2210	197851	79552
2211	197942	79463
2212	198050	79381
2213	198153	79297
2214	198242	79207
2215	198330	79117
2216	198409	79023
2217	198479	78926
2218	198563	78834
2219	198662	78748
2220	198765	78665
2221	198862	78578
2222	198929	78480
2223	199019	78390
2224	199122	78306
2225	199207	78215
2226	199288	78122
2227	199381	78034
2228	199471	77945
2229	199567	77858
2230	199636	77760
2231	199716	77667
2232	199792	77572
2233	199857	77473
2234	199957	77388
2235	200062	77304
2236	200171	77223
2237	200258	77132
2238	200335	77038
2239	200418	76946
2240	200509	76857
2241	200599	76768
2242	200664	76669
2243	200758	76581
2244	200835	76487
2245	200930	76400
2246	201024	76312
2247	201103	76218
2248	201207	76135
2249	201306	76049
2250	201391	75958
2251	201476	75866
2252	201556	75773
2253	201657	75688
2254	201738	75596
2255	201811	75500
2256	201893	75408
2257	201962	75311
2258	202031	75214
2259	202117	75123
2260	202231	75043
2261	202309	74949
2262	202402	74861
2263	202485	74769
2264	202575	74680
2265	202662	74589
2266	202745	74497
2267	202811	74400
2268	202895	74308
2269	202974	74215
2270	203045	74119
2271	203116	74023
2272	203196	73930
2273	203294	73844
2274	203372	73750
2275	203455	73658
2276	203542	73568
2277	203620	73474
2278	203714	73387
2279	203790	73293
2280	203854	73194
2281	203924	73098
2282	204022	73011
2283	204125	72927
2284	204233	72844
2285	204310	72750
2286	204399	72661
2287	204478	72568
2288	204539	72469
2289	204632	72380
2290	204708	72286
2291	204796	72197
2292	204881	72106
2293	204967	72015
2294	205058	71926
2295	205141	71835
2296	205227	71744
2297	205306	71651
2298	205414	71568
2299	205483	71472
2300	205570	71382
2301	205659	71293
2302	205744	71201
2303	205846	71117
2304	205936	71027
2305	206011	70933
2306	206119	70850
2307	206210	70762
2308	206308	70675
2309	206396	70585
2310	206499	70501
2311	206595	70413
2312	206699	70329
2313	206796	70242
2314	206889	70154
2315	206978	70065
2316	207084	69981
2317	207176	69892
2318	207255	69800
2319	207344	69710
2320	207424	69618
2321	207508	69527
2322	207589	69434
2323	207679	69345
2324	207769	69256
2325	207865	69169
2326	207946	69077
2327	208020	68982
2328	208111	68894
2329	208207	68806
2330	208299	68718
2331	208366	68621
2332	208463	68534
2333	208564	68449
2334	208653	68359
2335	208738	68268
2336	208827	68179
2337	208915	68089
2338	209009	68001
2339	209111	67916
2340	209199	67826
2341	209282	67735
2342	209376	67647
2343	209447	67552
2344	209517	67456
2345	209651	67381
2346	209733	67289
2347	209798	67192
2348	209870	67097
2349	209955	67007
2350	210031	66913
2351	210113	66821
2352	210219	66737
2353	210313	66649
2354	210406	66561
2355	210479	66467
2356	210549	66371
2357	210644	66284
2358	210718	66190
2359	210813	66102
2360	210886	66008
2361	210972	65917
2362	211083	65835
2363	211185	65749
2364	211268	65658
2365	211354	65568
2366	211428	65474
2367	211513	65383
2368	211625	65301
2369	211743	65220
2370	211838	65133
2371	211931	65044
2372	212035	64959
2373	212137	64874
2374	212215	64781
2375	212294	64688
2376	212386	64600
2377	212471	64509
2378	212538	64413
2379	212627	64324
2380	212751	64245
2381	212834	64154
2382	212925	64065
2383	213006	63973
2384	213097	63884
2385	213171	63790
2386	213267	63703
2387	213359	63614
2388	213457	63528
2389	213530	63433
2390	213614	63342
2391	213687	63248
2392	213798	63165
2393	213883	63075
2394	213981	62988
2395	214076	62900
2396	214164	62810
2397	214244	62718
2398	214343	62632
2399	214461	62551
2400	214549	62461
2401	214634	62370
2402	214726	62282
2403	214811	62191
2404	214912	62105
2405	215019	62021
2406	215122	61935
2407	215227	61850
2408	215321	61763
2409	215404	61671
2410	215560	61601
2411	215663	61516
2412	215764	61429
2413	215942	61365
2414	216047	61280
2415	216120	61186
2416	216229	61102
2417	216318	61012
2418	216403	60922
2419	216490	60832
2420	216584	60743
2421	216678	60655
2422	216758	60563
2423	216878	60482
2424	217000	60402
2425	217096	60314
2426	217164	60218
2427	217254	60129
2428	217371	60047
2429	217438	59952
2430	217530	59863
2431	217637	59778
2432	217753	59696
2433	217832	59604
2434	217920	59514
2435	218014	59426
2436	218113	59338
2437	218197	59248
2438	218282	59157
2439	218392	59073
2440	218497	58988
2441	218615	58906
2442	218690	58812
2443	218797	58727
2444	218908	58644
2445	219054	58569
2446	219156	58483
2447	219241	58392
2448	219332	58303
2449	219425	58214
2450	219529	58129
2451	219624	58041
2452	219729	57955
2453	219822	57866
2454	219929	57781
2455	220030	57695
2456	220105	57601
2457	220218	57518
2458	220313	57430
2459	220431	57348
2460	220531	57261
2461	220618	57170
2462	220723	57085
2463	220829	56999
2464	220911	56908
2465	220995	56817
2466	221077	56725
2467	221188	56641
2468	221322	56563
2469	221418	56475
2470	221512	56386
2471	221602	56297
2472	221686	56206
2473	221782	56117
2474	221882	56030
2475	221968	55940
2476	222069	55853
2477	222172	55767
2478	222285	55683
2479	222408	55602
2480	222528	55520
2481	222646	55437
2482	222743	55349
2483	222851	55264
2484	222957	55178
2485	223062	55092
2486	223142	55000
2487	223262	54918
2488	223429	54847
2489	223510	54755
2490	223594	54664
2491	223701	54578
2492	223808	54493
2493	223910	54406
2494	224003	54317
2495	224099	54229
2496	224204	54143
2497	224304	54055
2498	224424	53973
2499	224531	53887
2500	224638	53801
2501	224718	53709
2502	224822	53623
2503	224927	53537
2504	225039	53452
2505	225145	53366
2506	225253	53281
2507	225333	53188
2508	225427	53099
2509	225554	53018
2510	225634	52926
2511	225735	52839
2512	225830	52750
2513	225912	52658
2514	226006	52570
2515	226093	52479
2516	226184	52390
2517	226320	52310
2518	226423	52223
2519	226544	52141
2520	226638	52052
2521	226716	51959
2522	226814	51871
2523	226899	51780
2524	226978	51688
2525	227067	51598
2526	227151	51506
2527	227216	51411
2528	227310	51322
2529	227403	51233
2530	227496	51143
2531	227580	51052
2532	227703	50970
2533	227801	50882
2534	227902	50794
2535	228009	50708
2536	228107	50620
2537	228197	50530
2538	228288	50441
2539	228389	50353
2540	228497	50267
2541	228626	50186
2542	228766	50107
2543	228869	50020
2544	228941	49926
2545	229049	49840
2546	229137	49749
2547	229240	49662
2548	229336	49574
2549	229442	49487
2550	229545	49400
2551	229654	49314
2552	229821	49241
2553	229913	49151
2554	229970	49054
2555	230039	48959
2556	230115	48866
2557	230205	48777
2558	230298	48687
2559	230381	48596
2560	230471	48506
2561	230581	48420
2562	230658	48327
2563	230755	48239
2564	230891	48158
2565	230977	48067
2566	231062	47976
2567	231161	47888
2568	231282	47804
2569	231376	47715
2570	231471	47626
2571	231596	47543
2572	231687	47453
2573	231768	47362
2574	231845	47269
2575	231957	47183
2576	232046	47093
2577	232131	47002
2578	232243	46916
2579	232343	46829
2580	232432	46738
2581	232551	46654
2582	232631	46562
2583	232722	46472
2584	232786	46377
2585	232889	46289
2586	233012	46206
2587	233102	46116
2588	233179	46023
2589	233269	45933
2590	233357	45842
2591	233495	45762
2592	233614	45677
2593	233743	45595
2594	233887	45515
2595	233995	45429
2596	234094	45340
2597	234166	45246
2598	234262	45157
2599	234357	45068
2600	234447	44978
2601	234527	44886
2602	234627	44798
2603	234730	44710
2604	234838	44623
2605	234955	44538
2606	235082	44455
2607	235187	44368
2608	235269	44276
2609	235367	44187
2610	235445	44095
2611	235538	44005
2612	235636	43916
2613	235741	43829
2614	235841	43741
2615	235941	43652
2616	236024	43561
2617	236174	43482
2618	236263	43391
2619	236344	43299
2620	236432	43209
2621	236519	43118
2622	236598	43026
2623	236689	42935
2624	236797	42849
2625	236886	42758
2626	236974	42668
2627	237068	42578
2628	237157	42488
2629	237277	42403
2630	237387	42316
2631	237494	42229
2632	237591	42140
2633	237685	42050
2634	237785	41962
2635	237895	41875
2636	238024	41791
2637	238139	41706
2638	238241	41617
2639	238353	41531
2640	238455	41443
2641	238553	41354
2642	238642	41263
2643	238721	41171
2644	238799	41078
2645	238896	40989
2646	238995	40900
2647	239077	40809
2648	239158	40717
2649	239254	40628
2650	239381	40544
2651	239463	40452
2652	239544	40360
2653	239650	40272
2654	239733	40181
2655	239827	40091
2656	239909	39999
2657	239999	39909
2658	240086	39818
2659	240171	39727
2660	240240	39633
2661	240322	39542
2662	240425	39453
2663	240522	39364
2664	240615	39274
2665	240702	39184
2666	240774	39090
2667	240871	39001
2668	240953	38909
2669	241035	38818
2670	241133	38729
2671	241225	38639
2672	241316	38549
2673	241424	38461
2674	241497	38368
2675	241593	38279
2676	241693	38190
2677	241788	38101
2678	241874	38010
2679	241972	37921
2680	242074	37832
2681	242173	37743
2682	242264	37653
2683	242353	37563
2684	242436	37471
2685	242586	37390
2686	242671	37299
2687	242764	37209
2688	242832	37115
2689	242915	37024
2690	242989	36931
2691	243082	36841
2692	243163	36749
2693	243247	36658
2694	243339	36568
2695	243417	36476
2696	243492	36383
2697	243606	36297
2698	243698	36207
2699	243797	36118
2700	243894	36028
2701	244002	35941
2702	244082	35849
2703	244167	35758
2704	244271	35669
2705	244365	35580
2706	244445	35488
2707	244526	35396
2708	244640	35309
2709	244721	35218
2710	244798	35126
2711	244867	35032
2712	244949	34941
2713	245047	34852
2714	245123	34759
2715	245198	34667
2716	245296	34578
2717	245391	34488
2718	245463	34395
2719	245566	34307
2720	245657	34216
2721	245764	34128
2722	245871	34040
2723	245966	33951
2724	246044	33859
2725	246132	33768
2726	246266	33684
2727	246360	33594
2728	246442	33503
2729	246534	33413
2730	246633	33323
2731	246720	33233
2732	246830	33145
2733	246912	33054
2734	246986	32961
2735	247069	32870
2736	247131	32776
2737	247207	32684
2738	247305	32594
2739	247393	32504
2740	247472	32412
2741	247561	32322
2742	247624	32228
2743	247721	32138
2744	247783	32044
2745	247887	31956
2746	247976	31865
2747	248077	31777
2748	248156	31685
2749	248246	31595
2750	248353	31506
2751	248432	31415
2752	248512	31323
2753	248614	31234
2754	248711	31145
2755	248781	31052
2756	248961	30973
2757	249036	30881
2758	249145	30793
2759	249235	30702
2760	249337	30614
2761	249435	30524
2762	249513	30432
2763	249616	30344
2764	249699	30252
2765	249791	30162
2766	249885	30072
2767	250014	29987
2768	250103	29896
2769	250197	29806
2770	250290	29716
2771	250380	29626
2772	250456	29534
2773	250517	29440
2774	250577	29346
2775	250675	29257
2776	250760	29166
2777	250848	29076
2778	250940	28985
2779	251058	28898
2780	251168	28810
2781	251264	28721
2782	251346	28629
2783	251444	28540
2784	251550	28451
2785	251655	28363
2786	251755	28273
2787	251836	28182
2788	251932	28092
2789	252029	28003
2790	252161	27917
2791	252267	27828
2792	252359	27738
2793	252435	27646
2794	252519	27555
2795	252611	27465
2796	252692	27374
2797	252762	27281
2798	252865	27192
2799	252948	27101
2800	253033	27010
2801	253118	26919
2802	253226	26831
2803	253331	26742
2804	253420	26652
2805	253514	26562
2806	253598	26471
2807	253676	26379
2808	253755	26287
2809	253820	26195
2810	253912	26104
2811	253983	26012
2812	254059	25920
2813	254142	25829
2814	254261	25742
2815	254358	25652
2816	254447	25562
2817	254524	25470
2818	254593	25378
2819	254673	25286
2820	254759	25195
2821	254853	25106
2822	254933	25014
2823	255005	24922
2824	255082	24831
2825	255174	24740
2826	255315	24655
2827	255406	24565
2828	255496	24474
2829	255573	24383
2830	255659	24292
2831	255726	24200
2832	255794	24107
2833	255884	24017
2834	255968	23926
2835	256071	23837
2836	256159	23746
2837	256224	23654
2838	256303	23562
2839	256409	23474
2840	256492	23383
2841	256591	23293
2842	256663	23201
2843	256789	23114
2844	256872	23023
2845	256980	22934
